date,store,product,category,units_sold,unit_price,revenue,stock_level,lead_time_days,is_promo,is_weekend,month,weekday
2023-11-29,Store_B,Rice (5kg),Grocery,129.0,280,36120,477,7,1,0,11,2
2023-11-29,Store_C,Rice (5kg),Grocery,109.0,280,30520,377,3,1,0,11,2
2023-11-29,Store_A,Cooking Oil,Grocery,96.0,120,11520,270,7,1,0,11,2
2023-11-29,Store_B,Cooking Oil,Grocery,107.0,120,12840,480,7,1,0,11,2
2023-11-29,Store_C,Cooking Oil,Grocery,100.0,120,12000,291,7,1,0,11,2
2023-11-29,Store_A,Detergent,Household,105.0,90,9450,195,5,1,0,11,2
2023-11-29,Store_B,Detergent,Household,91.0,90,8190,56,5,1,0,11,2
2023-11-29,Store_C,Detergent,Household,84.0,90,7560,407,5,1,0,11,2
2023-11-29,Store_A,Floor Cleaner,Household,65.0,70,4550,69,3,1,0,11,2
2023-11-29,Store_B,Floor Cleaner,Household,81.0,70,5670,475,7,1,0,11,2
2023-11-29,Store_C,Floor Cleaner,Household,66.0,70,4620,164,5,1,0,11,2
2023-11-30,Store_A,Biscuits,Food,223.0,30,6690,84,3,1,0,11,3
2023-11-30,Store_B,Biscuits,Food,303.0,30,9090,287,3,1,0,11,3
2023-11-30,Store_C,Biscuits,Food,201.0,30,6030,476,7,1,0,11,3
2023-11-30,Store_A,Chips,Food,173.0,20,3460,226,3,1,0,11,3
2023-11-30,Store_B,Chips,Food,167.0,20,3340,334,5,1,0,11,3
2023-11-30,Store_C,Chips,Food,188.0,20,3760,193,7,1,0,11,3
2023-11-30,Store_A,Soft Drinks,Beverage,361.0,40,14440,312,5,1,0,11,3
2023-11-30,Store_B,Soft Drinks,Beverage,395.0,40,15800,343,3,1,0,11,3
2023-11-30,Store_C,Soft Drinks,Beverage,341.0,40,13640,363,5,1,0,11,3
2023-11-30,Store_A,Juice,Beverage,170.0,60,10200,153,3,1,0,11,3
2023-11-30,Store_B,Juice,Beverage,156.0,60,9360,434,7,1,0,11,3
2023-11-30,Store_C,Juice,Beverage,147.0,60,8820,206,7,1,0,11,3
2023-11-30,Store_A,Shampoo,Personal Care,73.0,150,10950,305,7,1,0,11,3
2023-11-30,Store_B,Shampoo,Personal Care,80.0,150,12000,485,3,1,0,11,3
2023-11-30,Store_C,Shampoo,Personal Care,66.0,150,9900,216,7,1,0,11,3
2023-11-30,Store_A,Soap,Personal Care,141.0,50,7050,223,3,1,0,11,3
2023-11-30,Store_B,Soap,Personal Care,114.0,50,5700,468,3,1,0,11,3
2023-11-30,Store_C,Soap,Personal Care,151.0,50,7550,387,7,1,0,11,3
2023-11-30,Store_A,Rice (5kg),Grocery,112.0,280,31360,430,3,1,0,11,3
2023-11-30,Store_B,Rice (5kg),Grocery,112.0,280,31360,476,5,1,0,11,3
2023-11-30,Store_C,Rice (5kg),Grocery,124.0,280,34720,407,5,1,0,11,3
2023-11-30,Store_A,Cooking Oil,Grocery,97.0,120,11640,378,3,1,0,11,3
2023-11-30,Store_B,Cooking Oil,Grocery,85.0,120,10200,63,3,1,0,11,3
2023-11-30,Store_C,Cooking Oil,Grocery,116.0,120,13920,202,7,1,0,11,3
2023-11-30,Store_A,Detergent,Household,94.0,90,8460,204,3,1,0,11,3
2023-11-30,Store_B,Detergent,Household,91.0,90,8190,182,3,1,0,11,3
2023-11-30,Store_C,Detergent,Household,89.0,90,8010,232,7,1,0,11,3
2023-11-30,Store_A,Floor Cleaner,Household,73.0,70,5110,85,3,1,0,11,3
2023-11-30,Store_B,Floor Cleaner,Household,63.0,70,4410,285,7,1,0,11,3
2023-11-30,Store_C,Floor Cleaner,Household,71.0,70,4970,497,3,1,0,11,3
2023-12-01,Store_A,Biscuits,Food,177.0,30,5310,194,3,0,0,12,4
2023-12-01,Store_B,Biscuits,Food,167.0,30,5010,206,3,0,0,12,4
2023-12-01,Store_C,Biscuits,Food,166.0,30,4980,215,7,0,0,12,4
2023-12-01,Store_A,Chips,Food,145.0,20,2900,206,7,0,0,12,4
2023-12-01,Store_B,Chips,Food,129.0,20,2580,152,7,0,0,12,4
2023-12-01,Store_C,Chips,Food,143.0,20,2860,106,3,0,0,12,4
2023-12-01,Store_A,Soft Drinks,Beverage,284.0,40,11360,100,5,0,0,12,4
2023-12-01,Store_B,Soft Drinks,Beverage,257.0,40,10280,308,3,0,0,12,4
2023-12-01,Store_C,Soft Drinks,Beverage,275.0,40,11000,154,3,0,0,12,4
2023-12-01,Store_A,Juice,Beverage,117.0,60,7020,451,5,0,0,12,4
2023-12-01,Store_B,Juice,Beverage,96.0,60,5760,162,3,0,0,12,4
2023-12-01,Store_C,Juice,Beverage,103.0,60,6180,162,5,0,0,12,4
2023-12-01,Store_A,Shampoo,Personal Care,52.0,150,7800,452,7,0,0,12,4
2023-12-01,Store_B,Shampoo,Personal Care,50.0,150,7500,402,7,0,0,12,4
2023-12-01,Store_C,Shampoo,Personal Care,49.0,150,7350,80,3,0,0,12,4
2023-12-01,Store_A,Soap,Personal Care,75.0,50,3750,181,7,0,0,12,4
2023-12-01,Store_B,Soap,Personal Care,99.0,50,4950,311,5,0,0,12,4
2023-12-01,Store_C,Soap,Personal Care,81.0,50,4050,367,3,0,0,12,4
2023-12-01,Store_A,Rice (5kg),Grocery,93.0,280,26040,223,5,0,0,12,4
2023-12-01,Store_B,Rice (5kg),Grocery,98.0,280,27440,491,7,0,0,12,4
2023-12-01,Store_C,Rice (5kg),Grocery,94.0,280,26320,95,3,0,0,12,4
2023-12-01,Store_A,Cooking Oil,Grocery,97.0,120,11640,183,5,0,0,12,4
2023-12-01,Store_B,Cooking Oil,Grocery,71.0,120,8520,258,7,0,0,12,4
2023-12-01,Store_C,Cooking Oil,Grocery,65.0,120,7800,497,7,0,0,12,4
2023-12-01,Store_A,Detergent,Household,69.0,90,6210,299,5,0,0,12,4
2023-12-01,Store_B,Detergent,Household,67.0,90,6030,453,3,0,0,12,4
2023-12-01,Store_C,Detergent,Household,48.0,90,4320,50,5,0,0,12,4
2023-12-01,Store_A,Floor Cleaner,Household,47.0,70,3290,136,3,0,0,12,4
2023-12-01,Store_B,Floor Cleaner,Household,47.0,70,3290,108,7,0,0,12,4
2023-12-01,Store_C,Floor Cleaner,Household,51.0,70,3570,320,3,0,0,12,4
2023-12-02,Store_A,Biscuits,Food,170.0,30,5100,87,5,0,1,12,5
2023-12-02,Store_B,Biscuits,Food,213.0,30,6390,236,5,0,1,12,5
2023-12-02,Store_C,Biscuits,Food,180.0,30,5400,403,5,0,1,12,5
2023-12-02,Store_A,Chips,Food,129.0,20,2580,282,5,0,1,12,5
2023-12-02,Store_B,Chips,Food,143.0,20,2860,239,5,0,1,12,5
2023-12-02,Store_C,Chips,Food,163.0,20,3260,414,7,0,1,12,5
2023-12-02,Store_A,Soft Drinks,Beverage,392.0,40,15680,423,3,0,1,12,5
2023-12-02,Store_B,Soft Drinks,Beverage,300.0,40,12000,408,7,0,1,12,5
2023-12-02,Store_C,Soft Drinks,Beverage,353.0,40,14120,175,7,0,1,12,5
2023-12-02,Store_A,Juice,Beverage,150.0,60,9000,214,5,0,1,12,5
2023-12-02,Store_B,Juice,Beverage,,60,7800,111,3,0,1,12,5
2023-12-02,Store_C,Juice,Beverage,123.0,60,7380,447,7,0,1,12,5
2023-12-02,Store_A,Shampoo,Personal Care,69.0,150,10350,192,7,0,1,12,5
2023-12-02,Store_B,Shampoo,Personal Care,69.0,150,10350,117,5,0,1,12,5
2023-12-02,Store_C,Shampoo,Personal Care,70.0,150,10500,300,7,0,1,12,5
2023-12-02,Store_A,Soap,Personal Care,151.0,50,7550,458,3,0,1,12,5
2023-12-02,Store_B,Soap,Personal Care,128.0,50,6400,326,5,0,1,12,5
2023-12-02,Store_C,Soap,Personal Care,143.0,50,7150,473,3,0,1,12,5
2023-12-02,Store_A,Rice (5kg),Grocery,101.0,280,28280,459,5,0,1,12,5
2023-12-02,Store_B,Rice (5kg),Grocery,110.0,280,30800,425,3,0,1,12,5
2023-12-02,Store_C,Rice (5kg),Grocery,132.0,280,36960,110,7,0,1,12,5
2023-12-02,Store_A,Cooking Oil,Grocery,100.0,120,12000,359,5,0,1,12,5
2023-12-02,Store_B,Cooking Oil,Grocery,80.0,120,9600,220,5,0,1,12,5
2023-12-02,Store_C,Cooking Oil,Grocery,79.0,120,9480,254,5,0,1,12,5
2023-12-02,Store_A,Detergent,Household,74.0,90,6660,123,7,0,1,12,5
2023-12-02,Store_B,Detergent,Household,58.0,90,5220,497,3,0,1,12,5
2023-12-02,Store_C,Detergent,Household,85.0,90,7650,219,5,0,1,12,5
2023-12-02,Store_A,Floor Cleaner,Household,75.0,70,5250,365,5,0,1,12,5
2023-12-02,Store_B,Floor Cleaner,Household,59.0,70,4130,339,5,0,1,12,5
2023-12-02,Store_C,Floor Cleaner,Household,57.0,70,3990,369,5,0,1,12,5
2023-12-03,Store_A,Biscuits,Food,176.0,30,5280,74,5,0,1,12,6
2023-12-03,Store_B,Biscuits,Food,205.0,30,6150,138,3,0,1,12,6
2023-12-03,Store_C,Biscuits,Food,205.0,30,6150,392,3,0,1,12,6
2023-12-03,Store_A,Chips,Food,157.0,20,3140,152,3,0,1,12,6
2023-12-03,Store_B,Chips,Food,111.0,20,2220,267,3,0,1,12,6
2023-12-03,Store_C,Chips,Food,165.0,20,3300,483,7,0,1,12,6
2023-12-03,Store_A,Soft Drinks,Beverage,269.0,40,10760,347,7,0,1,12,6
2023-12-03,Store_B,Soft Drinks,Beverage,,40,13520,79,7,0,1,12,6
2023-12-03,Store_C,Soft Drinks,Beverage,322.0,40,12880,430,3,0,1,12,6
2023-12-03,Store_A,Juice,Beverage,179.0,60,10740,244,7,0,1,12,6
2023-12-03,Store_B,Juice,Beverage,137.0,60,8220,180,7,0,1,12,6
2023-12-03,Store_C,Juice,Beverage,138.0,60,8280,144,5,0,1,12,6
2023-12-03,Store_A,Shampoo,Personal Care,73.0,150,10950,318,5,0,1,12,6
2023-12-03,Store_B,Shampoo,Personal Care,62.0,150,9300,224,3,0,1,12,6
2023-12-03,Store_C,Shampoo,Personal Care,63.0,150,9450,187,5,0,1,12,6
2023-12-03,Store_A,Soap,Personal Care,124.0,50,6200,322,7,0,1,12,6
2023-12-03,Store_B,Soap,Personal Care,,50,4650,169,5,0,1,12,6
2023-12-03,Store_C,Soap,Personal Care,121.0,50,6050,466,5,0,1,12,6
2023-12-03,Store_A,Rice (5kg),Grocery,119.0,280,33320,458,5,0,1,12,6
2023-12-03,Store_B,Rice (5kg),Grocery,117.0,280,32760,244,5,0,1,12,6
2023-12-03,Store_C,Rice (5kg),Grocery,83.0,280,23240,491,3,0,1,12,6
2023-12-03,Store_A,Cooking Oil,Grocery,66.0,120,7920,123,3,0,1,12,6
2023-12-03,Store_B,Cooking Oil,Grocery,96.0,120,11520,411,3,0,1,12,6
2023-12-03,Store_C,Cooking Oil,Grocery,112.0,120,13440,172,5,0,1,12,6
2023-12-03,Store_A,Detergent,Household,79.0,90,7110,222,5,0,1,12,6
2023-12-03,Store_B,Detergent,Household,88.0,90,7920,122,3,0,1,12,6
2023-12-03,Store_C,Detergent,Household,94.0,90,8460,237,7,0,1,12,6
2023-12-03,Store_A,Floor Cleaner,Household,63.0,70,4410,354,5,0,1,12,6
2023-12-03,Store_B,Floor Cleaner,Household,45.0,70,3150,115,5,0,1,12,6
2023-12-03,Store_C,Floor Cleaner,Household,51.0,70,3570,397,5,0,1,12,6
2023-12-04,Store_A,Biscuits,Food,165.0,30,4950,474,7,0,0,12,0
2023-12-04,Store_B,Biscuits,Food,167.0,30,5010,221,7,0,0,12,0
2023-12-04,Store_C,Biscuits,Food,157.0,30,4710,242,7,0,0,12,0
2023-12-04,Store_A,Chips,Food,118.0,20,2360,98,7,0,0,12,0
2023-12-04,Store_B,Chips,Food,101.0,20,2020,302,3,0,0,12,0
2023-12-04,Store_C,Chips,Food,132.0,20,2640,288,7,0,0,12,0
2023-12-04,Store_A,Soft Drinks,Beverage,286.0,40,11440,112,3,0,0,12,0
2023-12-04,Store_B,Soft Drinks,Beverage,300.0,40,12000,442,7,0,0,12,0
2023-12-04,Store_C,Soft Drinks,Beverage,296.0,40,11840,88,5,0,0,12,0
2023-12-04,Store_A,Juice,Beverage,112.0,60,6720,439,7,0,0,12,0
2023-12-04,Store_B,Juice,Beverage,110.0,60,6600,427,3,0,0,12,0
2023-12-04,Store_C,Juice,Beverage,113.0,60,6780,183,3,0,0,12,0
2023-12-04,Store_A,Shampoo,Personal Care,51.0,150,7650,195,3,0,0,12,0
2023-12-04,Store_B,Shampoo,Personal Care,62.0,150,9300,120,3,0,0,12,0
2023-12-04,Store_C,Shampoo,Personal Care,69.0,150,10350,229,5,0,0,12,0
2023-12-04,Store_A,Soap,Personal Care,92.0,50,4600,461,7,0,0,12,0
2023-12-04,Store_B,Soap,Personal Care,85.0,50,4250,333,3,0,0,12,0
2023-12-04,Store_C,Soap,Personal Care,102.0,50,5100,411,3,0,0,12,0
2023-12-04,Store_A,Rice (5kg),Grocery,90.0,280,25200,112,3,0,0,12,0
2023-12-04,Store_B,Rice (5kg),Grocery,99.0,280,27720,451,3,0,0,12,0
2023-12-04,Store_C,Rice (5kg),Grocery,81.0,280,22680,128,3,0,0,12,0
2023-12-04,Store_A,Cooking Oil,Grocery,69.0,120,8280,406,3,0,0,12,0
2023-12-04,Store_B,Cooking Oil,Grocery,83.0,120,9960,59,3,0,0,12,0
2023-12-04,Store_C,Cooking Oil,Grocery,74.0,120,8880,110,7,0,0,12,0
2023-12-04,Store_A,Detergent,Household,63.0,90,5670,219,7,0,0,12,0
2023-12-04,Store_B,Detergent,Household,62.0,90,5580,308,7,0,0,12,0
2023-12-04,Store_C,Detergent,Household,60.0,90,5400,346,7,0,0,12,0
2023-12-04,Store_A,Floor Cleaner,Household,52.0,70,3640,215,7,0,0,12,0
2023-12-04,Store_B,Floor Cleaner,Household,43.0,70,3010,257,7,0,0,12,0
2023-12-04,Store_C,Floor Cleaner,Household,44.0,70,3080,446,3,0,0,12,0
2023-12-05,Store_A,Biscuits,Food,159.0,30,4770,421,5,0,0,12,1
2023-12-05,Store_B,Biscuits,Food,149.0,30,4470,337,3,0,0,12,1
2023-12-05,Store_C,Biscuits,Food,193.0,30,5790,408,3,0,0,12,1
2023-12-05,Store_A,Chips,Food,144.0,20,2880,394,5,0,0,12,1
2023-12-05,Store_B,Chips,Food,123.0,20,2460,375,7,0,0,12,1
2023-12-05,Store_C,Chips,Food,108.0,20,2160,477,7,0,0,12,1
2023-12-05,Store_A,Soft Drinks,Beverage,267.0,40,10680,205,5,0,0,12,1
2023-12-05,Store_B,Soft Drinks,Beverage,282.0,40,11280,301,5,0,0,12,1
2023-12-05,Store_C,Soft Drinks,Beverage,277.0,40,11080,209,5,0,0,12,1
2023-12-05,Store_A,Juice,Beverage,124.0,60,7440,456,5,0,0,12,1
2023-12-05,Store_B,Juice,Beverage,107.0,60,6420,135,7,0,0,12,1
2023-12-05,Store_C,Juice,Beverage,138.0,60,8280,454,3,0,0,12,1
2023-12-05,Store_A,Shampoo,Personal Care,53.0,150,7950,371,7,0,0,12,1
2023-12-05,Store_B,Shampoo,Personal Care,68.0,150,10200,460,7,0,0,12,1
2023-12-05,Store_C,Shampoo,Personal Care,61.0,150,9150,187,7,0,0,12,1
2023-12-05,Store_A,Soap,Personal Care,78.0,50,3900,200,5,0,0,12,1
2023-12-05,Store_B,Soap,Personal Care,104.0,50,5200,363,3,0,0,12,1
2023-12-05,Store_C,Soap,Personal Care,87.0,50,4350,238,5,0,0,12,1
2023-12-05,Store_A,Rice (5kg),Grocery,71.0,280,19880,399,3,0,0,12,1
2023-12-05,Store_B,Rice (5kg),Grocery,99.0,280,27720,96,3,0,0,12,1
2023-12-05,Store_C,Rice (5kg),Grocery,82.0,280,22960,285,3,0,0,12,1
2023-12-05,Store_A,Cooking Oil,Grocery,,120,8400,312,5,0,0,12,1
2023-12-05,Store_B,Cooking Oil,Grocery,66.0,120,7920,188,5,0,0,12,1
2023-12-05,Store_C,Cooking Oil,Grocery,73.0,120,8760,483,7,0,0,12,1
2023-12-05,Store_A,Detergent,Household,65.0,90,5850,368,5,0,0,12,1
2023-12-05,Store_B,Detergent,Household,71.0,90,6390,293,7,0,0,12,1
2023-12-05,Store_C,Detergent,Household,55.0,90,4950,397,3,0,0,12,1
2023-12-05,Store_A,Floor Cleaner,Household,54.0,70,3780,359,7,0,0,12,1
2023-12-05,Store_B,Floor Cleaner,Household,44.0,70,3080,127,5,0,0,12,1
2023-12-05,Store_C,Floor Cleaner,Household,56.0,70,3920,80,3,0,0,12,1
2023-12-06,Store_A,Biscuits,Food,256.0,30,7680,314,7,1,0,12,2
2023-12-06,Store_B,Biscuits,Food,220.0,30,6600,211,7,1,0,12,2
2023-12-06,Store_C,Biscuits,Food,198.0,30,5940,156,5,1,0,12,2
2023-12-06,Store_A,Chips,Food,154.0,20,3080,137,5,1,0,12,2
2023-12-06,Store_B,Chips,Food,154.0,20,3080,306,5,1,0,12,2
2023-12-06,Store_C,Chips,Food,165.0,20,3300,417,7,1,0,12,2
2023-12-06,Store_A,Soft Drinks,Beverage,407.0,40,16280,312,5,1,0,12,2
2023-12-06,Store_B,Soft Drinks,Beverage,404.0,40,16160,204,5,1,0,12,2
2023-12-06,Store_C,Soft Drinks,Beverage,378.0,40,15120,415,5,1,0,12,2
2023-12-06,Store_A,Juice,Beverage,156.0,60,9360,235,7,1,0,12,2
2023-12-06,Store_B,Juice,Beverage,166.0,60,9960,477,5,1,0,12,2
2023-12-06,Store_C,Juice,Beverage,167.0,60,10020,227,7,1,0,12,2
2023-12-06,Store_A,Shampoo,Personal Care,81.0,150,12150,417,7,1,0,12,2
2023-12-06,Store_B,Shampoo,Personal Care,71.0,150,10650,415,3,1,0,12,2
2023-12-06,Store_C,Shampoo,Personal Care,72.0,150,10800,157,7,1,0,12,2
2023-12-06,Store_A,Soap,Personal Care,146.0,50,7300,492,5,1,0,12,2
2023-12-06,Store_B,Soap,Personal Care,122.0,50,6100,290,7,1,0,12,2
2023-12-06,Store_C,Soap,Personal Care,131.0,50,6550,296,5,1,0,12,2
2023-12-06,Store_A,Rice (5kg),Grocery,112.0,280,31360,117,3,1,0,12,2
2023-12-06,Store_B,Rice (5kg),Grocery,129.0,280,36120,392,3,1,0,12,2
2023-12-06,Store_C,Rice (5kg),Grocery,122.0,280,34160,245,5,1,0,12,2
2023-12-06,Store_A,Cooking Oil,Grocery,111.0,120,13320,456,7,1,0,12,2
2023-12-06,Store_B,Cooking Oil,Grocery,,120,12720,282,7,1,0,12,2
2023-12-06,Store_C,Cooking Oil,Grocery,92.0,120,11040,496,7,1,0,12,2
2023-12-06,Store_A,Detergent,Household,89.0,90,8010,129,5,1,0,12,2
2023-12-06,Store_B,Detergent,Household,83.0,90,7470,279,7,1,0,12,2
2023-12-06,Store_C,Detergent,Household,77.0,90,6930,164,3,1,0,12,2
2023-12-06,Store_A,Floor Cleaner,Household,70.0,70,4900,286,5,1,0,12,2
2023-12-06,Store_B,Floor Cleaner,Household,65.0,70,4550,119,5,1,0,12,2
2023-12-06,Store_C,Floor Cleaner,Household,69.0,70,4830,122,3,1,0,12,2
2023-12-07,Store_A,Biscuits,Food,124.0,30,3720,370,3,0,0,12,3
2023-12-07,Store_B,Biscuits,Food,147.0,30,4410,254,7,0,0,12,3
2023-12-07,Store_C,Biscuits,Food,189.0,30,5670,480,5,0,0,12,3
2023-12-07,Store_A,Chips,Food,128.0,20,2560,117,7,0,0,12,3
2023-12-07,Store_B,Chips,Food,145.0,20,2900,291,7,0,0,12,3
2023-12-07,Store_C,Chips,Food,129.0,20,2580,198,3,0,0,12,3
2023-12-07,Store_A,Soft Drinks,Beverage,266.0,40,10640,335,7,0,0,12,3
2023-12-07,Store_B,Soft Drinks,Beverage,300.0,40,12000,282,3,0,0,12,3
2023-12-07,Store_C,Soft Drinks,Beverage,289.0,40,11560,209,3,0,0,12,3
2023-12-07,Store_A,Juice,Beverage,121.0,60,7260,93,7,0,0,12,3
2023-12-07,Store_B,Juice,Beverage,109.0,60,6540,312,5,0,0,12,3
2023-12-07,Store_C,Juice,Beverage,103.0,60,6180,383,5,0,0,12,3
2023-12-07,Store_A,Shampoo,Personal Care,56.0,150,8400,88,5,0,0,12,3
2023-12-07,Store_B,Shampoo,Personal Care,60.0,150,9000,130,7,0,0,12,3
2023-12-07,Store_C,Shampoo,Personal Care,59.0,150,8850,145,7,0,0,12,3
2023-12-07,Store_A,Soap,Personal Care,105.0,50,5250,464,5,0,0,12,3
2023-12-07,Store_B,Soap,Personal Care,74.0,50,3700,422,7,0,0,12,3
2023-12-07,Store_C,Soap,Personal Care,107.0,50,5350,224,7,0,0,12,3
2023-12-07,Store_A,Rice (5kg),Grocery,79.0,280,22120,101,3,0,0,12,3
2023-12-07,Store_B,Rice (5kg),Grocery,87.0,280,24360,412,5,0,0,12,3
2023-12-07,Store_C,Rice (5kg),Grocery,95.0,280,26600,378,7,0,0,12,3
2023-12-07,Store_A,Cooking Oil,Grocery,79.0,120,9480,118,5,0,0,12,3
2023-12-07,Store_B,Cooking Oil,Grocery,84.0,120,10080,182,5,0,0,12,3
2023-12-07,Store_C,Cooking Oil,Grocery,82.0,120,9840,265,5,0,0,12,3
2023-12-07,Store_A,Detergent,Household,56.0,90,5040,231,5,0,0,12,3
2023-12-07,Store_B,Detergent,Household,65.0,90,5850,380,7,0,0,12,3
2023-12-07,Store_C,Detergent,Household,70.0,90,6300,335,3,0,0,12,3
2023-12-07,Store_A,Floor Cleaner,Household,44.0,70,3080,327,5,0,0,12,3
2023-12-07,Store_B,Floor Cleaner,Household,44.0,70,3080,182,7,0,0,12,3
2023-12-07,Store_C,Floor Cleaner,Household,47.0,70,3290,292,5,0,0,12,3
2023-12-08,Store_A,Biscuits,Food,189.0,30,5670,398,7,0,0,12,4
2023-12-08,Store_B,Biscuits,Food,140.0,30,4200,446,5,0,0,12,4
2023-12-08,Store_C,Biscuits,Food,128.0,30,3840,328,5,0,0,12,4
2023-12-08,Store_A,Chips,Food,118.0,20,2360,422,5,0,0,12,4
2023-12-08,Store_B,Chips,Food,129.0,20,2580,354,5,0,0,12,4
2023-12-08,Store_C,Chips,Food,126.0,20,2520,279,7,0,0,12,4
2023-12-08,Store_A,Soft Drinks,Beverage,227.0,40,9080,244,7,0,0,12,4
2023-12-08,Store_B,Soft Drinks,Beverage,280.0,40,11200,258,7,0,0,12,4
2023-12-08,Store_C,Soft Drinks,Beverage,283.0,40,11320,499,5,0,0,12,4
2023-12-08,Store_A,Juice,Beverage,120.0,60,7200,301,5,0,0,12,4
2023-12-08,Store_B,Juice,Beverage,126.0,60,7560,128,3,0,0,12,4
2023-12-08,Store_C,Juice,Beverage,105.0,60,6300,59,5,0,0,12,4
2023-12-08,Store_A,Shampoo,Personal Care,50.0,150,7500,135,5,0,0,12,4
2023-12-08,Store_B,Shampoo,Personal Care,56.0,150,8400,391,3,0,0,12,4
2023-12-08,Store_C,Shampoo,Personal Care,37.0,150,5550,218,5,0,0,12,4
2023-12-08,Store_A,Soap,Personal Care,88.0,50,4400,76,5,0,0,12,4
2023-12-08,Store_B,Soap,Personal Care,103.0,50,5150,208,3,0,0,12,4
2023-12-08,Store_C,Soap,Personal Care,85.0,50,4250,50,7,0,0,12,4
2023-12-08,Store_A,Rice (5kg),Grocery,81.0,280,22680,284,3,0,0,12,4
2023-12-08,Store_B,Rice (5kg),Grocery,87.0,280,24360,167,3,0,0,12,4
2023-12-08,Store_C,Rice (5kg),Grocery,92.0,280,25760,327,3,0,0,12,4
2023-12-08,Store_A,Cooking Oil,Grocery,77.0,120,9240,275,5,0,0,12,4
2023-12-08,Store_B,Cooking Oil,Grocery,89.0,120,10680,184,5,0,0,12,4
2023-12-08,Store_C,Cooking Oil,Grocery,87.0,120,10440,267,3,0,0,12,4
2023-12-08,Store_A,Detergent,Household,69.0,90,6210,95,5,0,0,12,4
2023-12-08,Store_B,Detergent,Household,62.0,90,5580,136,5,0,0,12,4
2023-12-08,Store_C,Detergent,Household,65.0,90,5850,78,3,0,0,12,4
2023-12-08,Store_A,Floor Cleaner,Household,43.0,70,3010,374,7,0,0,12,4
2023-12-08,Store_B,Floor Cleaner,Household,49.0,70,3430,395,5,0,0,12,4
2023-12-08,Store_C,Floor Cleaner,Household,49.0,70,3430,334,7,0,0,12,4
2023-12-09,Store_A,Biscuits,Food,210.0,30,6300,408,7,1,1,12,5
2023-12-09,Store_B,Biscuits,Food,271.0,30,8130,304,3,1,1,12,5
2023-12-09,Store_C,Biscuits,Food,,30,6930,188,3,1,1,12,5
2023-12-09,Store_A,Chips,Food,204.0,20,4080,114,7,1,1,12,5
2023-12-09,Store_B,Chips,Food,229.0,20,4580,361,3,1,1,12,5
2023-12-09,Store_C,Chips,Food,251.0,20,5020,406,5,1,1,12,5
2023-12-09,Store_A,Soft Drinks,Beverage,430.0,40,17200,315,3,1,1,12,5
2023-12-09,Store_B,Soft Drinks,Beverage,562.0,40,22480,163,5,1,1,12,5
2023-12-09,Store_C,Soft Drinks,Beverage,451.0,40,18040,164,3,1,1,12,5
2023-12-09,Store_A,Juice,Beverage,225.0,60,13500,397,7,1,1,12,5
2023-12-09,Store_B,Juice,Beverage,162.0,60,9720,80,7,1,1,12,5
2023-12-09,Store_C,Juice,Beverage,185.0,60,11100,179,7,1,1,12,5
2023-12-09,Store_A,Shampoo,Personal Care,,150,12900,165,3,1,1,12,5
2023-12-09,Store_B,Shampoo,Personal Care,82.0,150,12300,218,5,1,1,12,5
2023-12-09,Store_C,Shampoo,Personal Care,125.0,150,18750,464,7,1,1,12,5
2023-12-09,Store_A,Soap,Personal Care,179.0,50,8950,260,5,1,1,12,5
2023-12-09,Store_B,Soap,Personal Care,161.0,50,8050,393,3,1,1,12,5
2023-12-09,Store_C,Soap,Personal Care,138.0,50,6900,471,7,1,1,12,5
2023-12-09,Store_A,Rice (5kg),Grocery,133.0,280,37240,367,5,1,1,12,5
2023-12-09,Store_B,Rice (5kg),Grocery,112.0,280,31360,403,7,1,1,12,5
2023-12-09,Store_C,Rice (5kg),Grocery,155.0,280,43400,400,7,1,1,12,5
2023-12-09,Store_A,Cooking Oil,Grocery,120.0,120,14400,314,5,1,1,12,5
2023-12-09,Store_B,Cooking Oil,Grocery,138.0,120,16560,225,3,1,1,12,5
2023-12-09,Store_C,Cooking Oil,Grocery,143.0,120,17160,357,7,1,1,12,5
2023-12-09,Store_A,Detergent,Household,79.0,90,7110,499,3,1,1,12,5
2023-12-09,Store_B,Detergent,Household,115.0,90,10350,448,3,1,1,12,5
2023-12-09,Store_C,Detergent,Household,124.0,90,11160,266,7,1,1,12,5
2023-12-09,Store_A,Floor Cleaner,Household,96.0,70,6720,101,3,1,1,12,5
2023-12-09,Store_B,Floor Cleaner,Household,82.0,70,5740,155,5,1,1,12,5
2023-12-09,Store_C,Floor Cleaner,Household,84.0,70,5880,123,7,1,1,12,5
2023-12-10,Store_A,Biscuits,Food,188.0,30,5640,474,7,0,1,12,6
2023-12-10,Store_B,Biscuits,Food,215.0,30,6450,461,5,0,1,12,6
2023-12-10,Store_C,Biscuits,Food,246.0,30,7380,179,7,0,1,12,6
2023-12-10,Store_A,Chips,Food,166.0,20,3320,220,5,0,1,12,6
2023-12-10,Store_B,Chips,Food,140.0,20,2800,110,3,0,1,12,6
2023-12-10,Store_C,Chips,Food,158.0,20,3160,404,3,0,1,12,6
2023-12-10,Store_A,Soft Drinks,Beverage,368.0,40,14720,318,3,0,1,12,6
2023-12-10,Store_B,Soft Drinks,Beverage,294.0,40,11760,449,7,0,1,12,6
2023-12-10,Store_C,Soft Drinks,Beverage,396.0,40,15840,254,5,0,1,12,6
